account_id,product_family,amount,status,weighted_amount
A02697,Database,2946159,Won,0.0
A02698,Infrastructure,631948,Lost,0.0
A02698,Applications,1767932,Won,0.0
A02699,Security,1574951,Closed,0.0
A02702,Applications,755836,Lost,0.0
A02703,Database,1023179,Closed,0.0
A02703,Analytics & Data,2912220,Won,0.0
A02704,Database,396678,Closed,0.0
A02705,Analytics & Data,667712,Won,0.0
A02709,Database,1232398,Lost,0.0
A02710,Database,1068128,Won,0.0
A02712,Database,2045179,Won,0.0
A02713,Integration,2087010,Lost,0.0
A02716,Database,2527665,Lost,0.0
A02719,Analytics & Data,1221139,Closed,0.0
A02722,Integration,461829,Lost,0.0
A02723,Analytics & Data,965169,Lost,0.0
A02723,Integration,726235,Lost,0.0
A02724,AI & ML,1848329,Won,0.0
A02726,Database,622882,Lost,0.0
A02726,Applications,1935764,Lost,0.0
A02727,Applications,967982,Lost,0.0
A02730,Database,4640851,Won,0.0
A02731,Infrastructure,2256249,Lost,0.0
A02733,Security,5832369,Lost,0.0
A02734,Infrastructure,764354,Won,0.0
A02734,Database,2053540,Lost,0.0
A02735,Analytics & Data,1318931,Won,0.0
A02735,Applications,1894822,Won,0.0
A02736,Infrastructure,1273228,Closed,0.0
A02736,Analytics & Data,1700029,Closed,0.0
A02736,Security,2426517,Lost,0.0
A02739,Integration,652508,Won,0.0
A02740,Analytics & Data,524485,Lost,0.0
A02741,Database,1777034,Won,0.0
A02741,Integration,1060078,Lost,0.0
A02744,Infrastructure,2468286,Lost,0.0
A02747,Infrastructure,682672,Won,0.0
A02747,AI & ML,230512,Won,0.0
A02748,Integration,381345,Closed,0.0
A02749,Analytics & Data,2831212,Closed,0.0
A02750,Security,2330814,Lost,0.0
A02751,Database,274433,Lost,0.0
A02752,Analytics & Data,4812845,Closed,0.0
A02753,Infrastructure,1715195,Won,0.0
A02755,Infrastructure,6292606,Closed,0.0
A02757,AI & ML,1231072,Closed,0.0
A02758,Integration,1701235,Lost,0.0
A02759,Infrastructure,1412539,Won,0.0
A02759,Database,561849,Lost,0.0
A02760,AI & ML,3993660,Closed,0.0
A02761,Database,1281903,Closed,0.0
A02762,Database,5680886,Closed,0.0
A02762,Applications,712555,Closed,0.0
A02764,Infrastructure,378763,Lost,0.0
A02764,Applications,754240,Won,0.0
A02765,Analytics & Data,1746702,Won,0.0
A02765,Integration,3891034,Lost,0.0
A02766,Infrastructure,2230660,Closed,0.0
A02767,Applications,4035312,Won,0.0
A02768,Infrastructure,2443243,Won,0.0
A02769,Analytics & Data,1482850,Won,0.0
A02772,Integration,883445,Lost,0.0
A02773,Database,1022294,Won,0.0
A02774,Applications,1637744,Won,0.0
A02775,Infrastructure,1996232,Closed,0.0
A02775,Security,1539579,Lost,0.0
A02775,Integration,1522283,Won,0.0
A02778,AI & ML,1293769,Lost,0.0
A02779,Analytics & Data,439208,Lost,0.0
A02779,Security,2043518,Closed,0.0
A02781,Security,6924564,Won,0.0
A02784,Security,1465461,Closed,0.0
A02785,Integration,2183037,Won,0.0
A02786,Infrastructure,3245520,Closed,0.0
A02786,Analytics & Data,320228,Closed,0.0
A02787,Security,2439679,Won,0.0
A02789,AI & ML,1953520,Lost,0.0
A02790,Security,625453,Won,0.0
A02797,Applications,2129717,Lost,0.0
A02798,Analytics & Data,2333703,Won,0.0
A02798,Security,1222207,Lost,0.0
A02798,Integration,983915,Lost,0.0
A02799,AI & ML,3927355,Won,0.0
A02799,Security,1005438,Lost,0.0
A02800,Database,2697767,Lost,0.0
A02801,Analytics & Data,3900173,Won,0.0
A02801,AI & ML,839013,Lost,0.0
A02802,Database,1202459,Lost,0.0
A02803,Security,1513258,Lost,0.0
A02804,Integration,1161934,Won,0.0
A02805,Analytics & Data,3955950,Lost,0.0
A02805,Integration,749922,Lost,0.0
A02808,Infrastructure,893272,Lost,0.0
A02810,Analytics & Data,1611443,Lost,0.0
A02810,Integration,1217001,Lost,0.0
A02811,Infrastructure,1576880,Lost,0.0
A02811,Security,620991,Won,0.0
A02812,Integration,734256,Won,0.0
A02814,Infrastructure,1737877,Won,0.0
A02815,Analytics & Data,976697,Lost,0.0
A02815,Security,1725460,Lost,0.0
A02817,Applications,1600584,Won,0.0
A02820,Infrastructure,3252311,Won,0.0
A02821,AI & ML,679544,Lost,0.0
A02822,Security,6509386,Closed,0.0
A02823,Database,3513181,Won,0.0
A02825,Integration,979991,Won,0.0
A02826,Database,5799585,Closed,0.0
A02828,Infrastructure,951215,Closed,0.0
A02829,Security,1248819,Lost,0.0
A02830,AI & ML,731086,Won,0.0
A02832,Analytics & Data,2542701,Won,0.0
A02832,Applications,1767186,Won,0.0
A02836,Analytics & Data,2273447,Lost,0.0
A02839,Applications,989386,Lost,0.0
A02839,Integration,1630368,Lost,0.0
A02841,Security,412275,Lost,0.0
A02841,Applications,292333,Closed,0.0
A02842,Integration,470479,Lost,0.0
A02847,Infrastructure,564091,Lost,0.0
A02847,Integration,628975,Won,0.0
A02848,Applications,316903,Lost,0.0
A02850,Analytics & Data,1437103,Lost,0.0
A02852,Analytics & Data,749803,Lost,0.0
A02857,Applications,698932,Lost,0.0
A02858,Applications,716312,Lost,0.0
A02860,Applications,1072988,Closed,0.0
A02863,Infrastructure,1138527,Won,0.0
A02865,Security,239057,Won,0.0
A02865,Applications,856717,Won,0.0
A02867,Infrastructure,1377049,Won,0.0
A02869,Applications,1695999,Lost,0.0
A02872,AI & ML,1849429,Closed,0.0
A02873,Analytics & Data,1371913,Closed,0.0
A02876,Applications,555684,Closed,0.0
A02880,Analytics & Data,596501,Won,0.0
A02882,AI & ML,2307146,Closed,0.0
A02883,AI & ML,3309585,Lost,0.0
A02885,Infrastructure,1320065,Closed,0.0
A02886,Database,3038041,Lost,0.0
A02895,Applications,1780442,Lost,0.0
A02896,Analytics & Data,634037,Won,0.0
A02897,Security,1692679,Won,0.0
A02898,Analytics & Data,1694654,Won,0.0
A02902,Analytics & Data,1683221,Closed,0.0
A02902,AI & ML,455797,Won,0.0
A02902,Security,1282477,Won,0.0
A02902,Integration,967049,Won,0.0
A02903,Integration,3596590,Won,0.0
A02905,Analytics & Data,3718959,Won,0.0
A02906,Analytics & Data,4084472,Won,0.0
A02907,AI & ML,1609086,Won,0.0
A02908,Applications,2752074,Lost,0.0
A02912,Analytics & Data,1324943,Won,0.0
A02913,Integration,345852,Lost,0.0
A02914,Database,595557,Closed,0.0
A02916,AI & ML,1716396,Closed,0.0
A02917,Applications,1685516,Closed,0.0
A02918,Analytics & Data,873276,Won,0.0
A02918,AI & ML,2047031,Lost,0.0
A02919,Database,1387843,Closed,0.0
A02919,Analytics & Data,1366939,Lost,0.0
A02921,Infrastructure,1141308,Won,0.0
A02922,Analytics & Data,336437,Lost,0.0
A02923,Security,883813,Lost,0.0
A02923,Integration,1391711,Lost,0.0
A02924,Database,1279669,Closed,0.0
A02924,Integration,967571,Lost,0.0
A02925,Analytics & Data,892013,Won,0.0
A02926,Integration,805188,Won,0.0
A02929,Security,6416374,Won,0.0
A02930,Infrastructure,1516108,Lost,0.0
A02933,AI & ML,1030629,Lost,0.0
A02933,Applications,2205628,Won,0.0
A02934,AI & ML,1613352,Lost,0.0
A02935,Infrastructure,1022021,Lost,0.0
A02935,Integration,2026938,Won,0.0
A02936,Integration,362722,Won,0.0
A02938,Infrastructure,6372921,Lost,0.0
A02940,Analytics & Data,2812070,Lost,0.0
A02944,Infrastructure,547804,Lost,0.0
A02944,AI & ML,3535686,Lost,0.0
A02945,Security,2506291,Won,0.0
A02946,Applications,825165,Lost,0.0
A02947,Infrastructure,302429,Won,0.0
A02947,Database,1203195,Lost,0.0
A02947,Applications,1722878,Lost,0.0
A02948,Security,338941,Closed,0.0
A02948,Integration,984749,Closed,0.0
A02955,Infrastructure,796116,Won,0.0
A02955,AI & ML,5145073,Lost,0.0
A02956,Analytics & Data,2348372,Won,0.0
A02958,Database,1403508,Won,0.0
A02958,Security,571214,Closed,0.0
A02961,Analytics & Data,2828278,Won,0.0
A02961,Integration,1054097,Won,0.0
A02963,Infrastructure,5262752,Won,0.0
A02963,Database,3099317,Won,0.0
A02965,AI & ML,1159932,Lost,0.0
A02971,Analytics & Data,1129526,Lost,0.0
A02973,Security,2252323,Won,0.0
A02973,Applications,2622491,Lost,0.0
A02975,Database,1184519,Closed,0.0
A02975,Analytics & Data,1497060,Won,0.0
A02976,Infrastructure,1683641,Lost,0.0
A02979,Analytics & Data,1733766,Won,0.0
A02979,Applications,4442856,Won,0.0
A02981,AI & ML,1537904,Won,0.0
A02984,Database,3510311,Lost,0.0
A02985,Database,970597,Lost,0.0
A02985,Security,569329,Closed,0.0
A02990,Infrastructure,6462736,Lost,0.0
A02991,Database,7814527,Closed,0.0
A02991,Analytics & Data,1049561,Won,0.0
A02993,Security,977407,Lost,0.0
A02995,Analytics & Data,1134468,Lost,0.0
A02995,Integration,464917,Lost,0.0
A02997,Database,1870821,Won,0.0
A02999,Database,923396,Closed,0.0
A03000,Analytics & Data,855221,Closed,0.0
A00001,Database,120378,Open,90283.5
A00002,Infrastructure,9795884,Open,7346913.0
A00002,AI & ML,2907584,Open,2180688.0
A00002,Integration,7111722,Open,5333791.5
A00003,Infrastructure,7210837,Open,5408127.75
A00003,Database,11159751,Open,8369813.25
A00003,AI & ML,7751988,Open,5813991.0
A00005,Database,981698,Open,736273.5
A00005,Security,8427649,Open,6320736.75
A00006,Infrastructure,15371904,Open,11528928.0
A00006,Database,4945151,Open,3708863.25
A00006,Analytics & Data,5330998,Open,3998248.5
A00006,Security,8753280,Open,6564960.0
A00006,Applications,14859001,Open,11144250.75
A00006,Integration,14947679,Open,11210759.25
A00007,Database,2983139,Open,2237354.25
A00007,Applications,1514310,Open,1135732.5
A00007,Integration,1522265,Open,1141698.75
A00008,Analytics & Data,2184627,Open,1638470.25
A00009,Security,657558,Open,493168.5
A00010,Database,15136329,Open,11352246.75
A00010,Analytics & Data,15245834,Open,11434375.5
A00010,AI & ML,1870080,Open,1402560.0
A00010,Security,3041594,Open,2281195.5
A00011,Infrastructure,7581124,Open,5685843.0
A00011,Database,14760923,Open,11070692.25
A00011,Analytics & Data,15228043,Open,11421032.25
A00011,Security,15219674,Open,11414755.5
A00011,Applications,14601292,Open,10950969.0
A00011,Integration,14780331,Open,11085248.25
A00012,Infrastructure,15376144,Open,11532108.0
A00012,Security,11144461,Open,8358345.75
A00012,Applications,14767849,Open,11075886.75
A00012,Integration,15241979,Open,11431484.25
A00013,Infrastructure,14593905,Open,10945428.75
A00013,Database,15078294,Open,11308720.5
A00013,Analytics & Data,6411415,Open,4808561.25
A00013,Security,6716809,Open,5037606.75
A00013,Integration,9292711,Open,6969533.25
A00014,Database,855493,Open,641619.75
A00014,AI & ML,9578623,Open,7183967.25
A00014,Applications,7129896,Open,5347422.0
A00015,Analytics & Data,9715138,Open,7286353.5
A00016,Infrastructure,5299299,Open,3974474.25
A00016,Database,10775767,Open,8081825.25
A00016,AI & ML,14600727,Open,10950545.25
A00016,Security,4624157,Open,3468117.75
A00016,Applications,3144150,Open,2358112.5
A00016,Integration,3831367,Open,2873525.25
A00017,Infrastructure,14685925,Open,11014443.75
A00017,Database,14692623,Open,11019467.25
A00017,AI & ML,15214478,Open,11410858.5
A00017,Security,14898157,Open,11173617.75
A00017,Applications,14725670,Open,11044252.5
A00017,Integration,15423275,Open,11567456.25
A00018,Database,15355826,Open,11516869.5
A00018,Analytics & Data,14970250,Open,11227687.5
A00018,Security,9377671,Open,7033253.25
A00018,Integration,14781974,Open,11086480.5
A00019,Infrastructure,15005717,Open,11254287.75
A00019,Database,14573929,Open,10930446.75
A00019,Analytics & Data,3214609,Open,2410956.75
A00019,AI & ML,7778282,Open,5833711.5
A00019,Security,4221400,Open,3166050.0
A00019,Applications,15136128,Open,11352096.0
A00020,Database,8029029,Open,6021771.75
A00020,Security,4184179,Open,3138134.25
A00020,Integration,14593004,Open,10944753.0
A00021,Infrastructure,215460,Open,161595.0
A00023,Database,10650037,Open,7987527.75
A00023,AI & ML,846447,Open,634835.25
A00023,Security,10286846,Open,7715134.5
A00023,Applications,14915764,Open,11186823.0
A00023,Integration,6017265,Open,4512948.75
A00025,Infrastructure,2398648,Open,1798986.0
A00025,Analytics & Data,11110666,Open,8332999.5
A00025,AI & ML,9756761,Open,7317570.75
A00025,Security,5309905,Open,3982428.75
A00025,Applications,10208526,Open,7656394.5
A00025,Integration,3684447,Open,2763335.25
A00026,Analytics & Data,1737286,Open,1302964.5
A00026,Applications,4290211,Open,3217658.25
A00027,Infrastructure,11004070,Open,8253052.5
A00028,Security,524895,Open,393671.25
A00029,Infrastructure,10347084,Open,7760313.0
A00029,Database,10091631,Open,7568723.25
A00029,Analytics & Data,6851117,Open,5138337.75
A00029,Security,7599631,Open,5699723.25
A00029,Applications,4681177,Open,3510882.75
A00029,Integration,15236492,Open,11427369.0
A00031,Infrastructure,4230703,Open,3173027.25
A00031,Database,15319942,Open,11489956.5
A00031,Analytics & Data,15374209,Open,11530656.75
A00031,AI & ML,15059625,Open,11294718.75
A00031,Security,4744962,Open,3558721.5
A00031,Applications,8809347,Open,6607010.25
A00031,Integration,14912124,Open,11184093.0
A00032,Infrastructure,6888056,Open,5166042.0
A00032,Database,14968196,Open,11226147.0
A00032,Analytics & Data,5118462,Open,3838846.5
A00032,AI & ML,6930857,Open,5198142.75
A00032,Applications,284146,Open,213109.5
A00032,Integration,8690202,Open,6517651.5
A00033,Database,2581343,Open,1936007.25
A00033,Analytics & Data,1046078,Open,784558.5
A00033,Security,2165054,Open,1623790.5
A00033,Integration,9837926,Open,7378444.5
A00034,Infrastructure,9966658,Open,7474993.5
A00034,Security,4731155,Open,3548366.25
A00035,Infrastructure,14726636,Open,11044977.0
A00035,Analytics & Data,14811240,Open,11108430.0
A00035,AI & ML,14716239,Open,11037179.25
A00035,Integration,8432634,Open,6324475.5
A00036,Analytics & Data,1449665,Open,1087248.75
A00036,Applications,6035740,Open,4526805.0
A00037,Database,7308877,Open,5481657.75
A00037,Analytics & Data,5213113,Open,3909834.75
A00037,AI & ML,3478475,Open,2608856.25
A00037,Applications,6147861,Open,4610895.75
A00037,Integration,8658990,Open,6494242.5
A00038,Analytics & Data,7540540,Open,5655405.0
A00038,AI & ML,6163634,Open,4622725.5
A00038,Security,3830021,Open,2872515.75
A00038,Integration,5948683,Open,4461512.25
A00039,AI & ML,9304447,Open,6978335.25
A00040,Infrastructure,15218976,Open,11414232.0
A00040,Database,15261120,Open,11445840.0
A00040,Analytics & Data,14966941,Open,11225205.75
A00040,Security,5411428,Open,4058571.0
A00040,Applications,15281457,Open,11461092.75
A00040,Integration,14882697,Open,11162022.75
A00041,Infrastructure,14717130,Open,11037847.5
A00041,Analytics & Data,15106915,Open,11330186.25
A00041,AI & ML,15421329,Open,11565996.75
A00041,Security,15407082,Open,11555311.5
A00041,Integration,15224589,Open,11418441.75
A00042,Infrastructure,14820543,Open,11115407.25
A00042,Database,8287036,Open,6215277.0
A00042,Analytics & Data,3336416,Open,2502312.0
A00042,AI & ML,14884954,Open,11163715.5
A00042,Security,14584392,Open,10938294.0
A00042,Applications,15073171,Open,11304878.25
A00042,Integration,15203887,Open,11402915.25
A00043,Applications,998569,Open,748926.75
A00043,Integration,1090211,Open,817658.25
A00044,Infrastructure,7982635,Open,5986976.25
A00044,Database,15317909,Open,11488431.75
A00044,Analytics & Data,4758513,Open,3568884.75
A00044,Applications,14662959,Open,10997219.25
A00044,Integration,14843023,Open,11132267.25
A00045,Infrastructure,15221229,Open,11415921.75
A00045,Database,6342398,Open,4756798.5
A00045,Analytics & Data,6842292,Open,5131719.0
A00045,AI & ML,15430988,Open,11573241.0
A00045,Security,15297136,Open,11472852.0
A00045,Applications,8603636,Open,6452727.0
A00045,Integration,14686499,Open,11014874.25
A00046,Analytics & Data,3240023,Open,2430017.25
A00046,AI & ML,8809732,Open,6607299.0
A00047,Security,3092588,Open,2319441.0
A00047,Integration,3343393,Open,2507544.75
A00048,Applications,15215580,Open,11411685.0
A00049,Database,2432045,Open,1824033.75
A00049,AI & ML,8260242,Open,6195181.5
A00050,Infrastructure,10401644,Open,7801233.0
A00050,Security,9760559,Open,7320419.25
A00051,Infrastructure,4017881,Open,3013410.75
A00051,Database,7329812,Open,5497359.0
A00051,Analytics & Data,8723469,Open,6542601.75
A00051,Security,4232600,Open,3174450.0
A00051,Applications,7114473,Open,5335854.75
A00051,Integration,15319937,Open,11489952.75
A00052,Infrastructure,15381912,Open,11536434.0
A00052,AI & ML,9567319,Open,7175489.25
A00052,Integration,7077575,Open,5308181.25
A00053,Infrastructure,15467432,Open,11600574.0
A00053,Database,14638213,Open,10978659.75
A00053,Security,8432006,Open,6324004.5
A00053,Applications,1423953,Open,1067964.75
A00053,Integration,14637613,Open,10978209.75
A00054,Infrastructure,1861528,Open,1396146.0
A00054,Security,2298805,Open,1724103.75
A00054,Applications,7841157,Open,5880867.75
A00055,Infrastructure,2647660,Open,1985745.0
A00055,Integration,726434,Open,544825.5
A00056,Analytics & Data,10377614,Open,7783210.5
A00057,Database,3770548,Open,2827911.0
A00057,AI & ML,6458072,Open,4843554.0
A00057,Security,6103817,Open,4577862.75
A00057,Applications,7244664,Open,5433498.0
A00057,Integration,14752306,Open,11064229.5
A00058,Infrastructure,8777558,Open,6583168.5
A00058,AI & ML,14589311,Open,10941983.25
A00058,Security,2752080,Open,2064060.0
A00058,Integration,6156601,Open,4617450.75
A00059,Database,5481121,Open,4110840.75
A00060,Security,2535302,Open,1901476.5
A00061,Applications,11013448,Open,8260086.0
A00061,Integration,4304805,Open,3228603.75
A00062,Infrastructure,14685778,Open,11014333.5
A00062,Analytics & Data,3211470,Open,2408602.5
A00062,Security,15070643,Open,11302982.25
A00062,Integration,2969715,Open,2227286.25
A00063,Infrastructure,1044517,Open,783387.75
A00063,Analytics & Data,4009046,Open,3006784.5
A00065,Infrastructure,10956015,Open,8217011.25
A00065,Applications,999992,Open,749994.0
A00066,AI & ML,3113617,Open,2335212.75
A00067,Infrastructure,15254298,Open,11440723.5
A00067,Database,15246365,Open,11434773.75
A00067,Analytics & Data,2495123,Open,1871342.25
A00067,AI & ML,7542729,Open,5657046.75
A00067,Security,14733058,Open,11049793.5
A00067,Applications,15185936,Open,11389452.0
A00067,Integration,5597244,Open,4197933.0
A00068,Database,6943178,Open,5207383.5
A00068,Integration,10046180,Open,7534635.0
A00069,Infrastructure,3826511,Open,2869883.25
A00069,Database,14990999,Open,11243249.25
A00069,Security,6643159,Open,4982369.25
A00070,Infrastructure,4120390,Open,3090292.5
A00070,Database,14583198,Open,10937398.5
A00070,Analytics & Data,4236478,Open,3177358.5
A00070,AI & ML,5874624,Open,4405968.0
A00070,Security,2779146,Open,2084359.5
A00070,Applications,15003287,Open,11252465.25
A00070,Integration,14875350,Open,11156512.5
A00071,Infrastructure,10907519,Open,8180639.25
A00071,Security,4821115,Open,3615836.25
A00071,Applications,7611282,Open,5708461.5
A00072,Infrastructure,6760185,Open,5070138.75
A00072,Database,5899098,Open,4424323.5
A00072,AI & ML,6352334,Open,4764250.5
A00072,Applications,2574142,Open,1930606.5
A00073,Security,14668052,Open,11001039.0
A00073,Applications,5356105,Open,4017078.75
A00073,Integration,4676293,Open,3507219.75
A00074,Database,522603,Open,391952.25
A00074,Security,882122,Open,661591.5
A00075,Analytics & Data,8016603,Open,6012452.25
A00075,AI & ML,6453282,Open,4839961.5
A00075,Applications,8413106,Open,6309829.5
A00075,Integration,8914533,Open,6685899.75
A00076,Infrastructure,3517226,Open,2637919.5
A00076,AI & ML,3294764,Open,2471073.0
A00077,Infrastructure,15356715,Open,11517536.25
A00077,Analytics & Data,15089898,Open,11317423.5
A00077,AI & ML,15178616,Open,11383962.0
A00077,Security,15048000,Open,11286000.0
A00077,Integration,15433413,Open,11575059.75
A00078,Security,3587679,Open,2690759.25
A00078,Applications,4456823,Open,3342617.25
A00078,Integration,9156111,Open,6867083.25
A00079,AI & ML,8355324,Open,6266493.0
A00079,Applications,9046033,Open,6784524.75
A00080,Infrastructure,5717320,Open,4287990.0
A00080,Database,5049488,Open,3787116.0
A00080,Analytics & Data,6137066,Open,4602799.5
A00080,AI & ML,10849323,Open,8136992.25
A00080,Security,7481849,Open,5611386.75
A00080,Applications,15275670,Open,11456752.5
A00080,Integration,8152714,Open,6114535.5
A00082,Infrastructure,2942358,Open,2206768.5
A00082,Database,952732,Open,714549.0
A00082,Analytics & Data,5523700,Open,4142775.0
A00083,Database,10603637,Open,7952727.75
A00083,Analytics & Data,15360672,Open,11520504.0
A00083,AI & ML,7463538,Open,5597653.5
A00083,Integration,15041900,Open,11281425.0
A00084,Infrastructure,15051490,Open,11288617.5
A00084,Database,1633794,Open,1225345.5
A00084,Analytics & Data,8600239,Open,6450179.25
A00084,AI & ML,14893163,Open,11169872.25
A00084,Security,14641474,Open,10981105.5
A00084,Applications,15264431,Open,11448323.25
A00084,Integration,10361759,Open,7771319.25
A00085,Database,3301235,Open,2475926.25
A00085,AI & ML,15022547,Open,11266910.25
A00085,Security,9627911,Open,7220933.25
A00085,Applications,4432425,Open,3324318.75
A00085,Integration,2817120,Open,2112840.0
A00086,Infrastructure,15090380,Open,11317785.0
A00086,Database,15178099,Open,11383574.25
A00086,Analytics & Data,14664744,Open,10998558.0
A00086,AI & ML,15382625,Open,11536968.75
A00086,Security,14711053,Open,11033289.75
A00086,Applications,4099021,Open,3074265.75
A00086,Integration,14763842,Open,11072881.5
A00087,Infrastructure,7511086,Open,5633314.5
A00087,Database,5025366,Open,3769024.5
A00087,AI & ML,1051398,Open,788548.5
A00087,Applications,1038566,Open,778924.5
A00088,Analytics & Data,3873479,Open,2905109.25
A00088,Integration,1318352,Open,988764.0
A00089,Analytics & Data,1501466,Open,1126099.5
A00089,AI & ML,1025428,Open,769071.0
A00089,Security,11045577,Open,8284182.75
A00089,Applications,2797172,Open,2097879.0
A00089,Integration,3089639,Open,2317229.25
A00090,Infrastructure,9683583,Open,7262687.25
A00090,Security,15105534,Open,11329150.5
A00090,Applications,14977624,Open,11233218.0
A00091,Infrastructure,14776372,Open,11082279.0
A00091,Database,15156029,Open,11367021.75
A00091,Analytics & Data,14813935,Open,11110451.25
A00091,Security,14809950,Open,11107462.5
A00091,Applications,1124783,Open,843587.25
A00092,Analytics & Data,2450986,Open,1838239.5
A00092,Applications,4894827,Open,3671120.25
A00094,Infrastructure,8360075,Open,6270056.25
A00094,Analytics & Data,7347429,Open,5510571.75
A00094,Security,15408389,Open,11556291.75
A00094,Integration,3850307,Open,2887730.25
A00095,Database,1413441,Open,1060080.75
A00096,Infrastructure,9024671,Open,6768503.25
A00096,Database,10273325,Open,7704993.75
A00096,Analytics & Data,8792117,Open,6594087.75
A00096,Security,10398281,Open,7798710.75
A00096,Applications,14983408,Open,11237556.0
A00097,Infrastructure,10808700,Open,8106525.0
A00097,Analytics & Data,15117440,Open,11338080.0
A00097,AI & ML,4945958,Open,3709468.5
A00097,Applications,15184459,Open,11388344.25
A00097,Integration,15398570,Open,11548927.5
A00099,Database,2903841,Open,2177880.75
A00099,Analytics & Data,10455684,Open,7841763.0
A00099,AI & ML,1125502,Open,844126.5
A00099,Applications,6618785,Open,4964088.75
A00099,Integration,7538869,Open,5654151.75
A00101,AI & ML,4944570,Open,3708427.5
A00101,Applications,9310760,Open,6983070.0
A00101,Integration,9086360,Open,6814770.0
A00102,Analytics & Data,1218746,Open,914059.5
A00102,Security,2462300,Open,1846725.0
A00103,Database,4959063,Open,3719297.25
A00103,Security,5119427,Open,3839570.25
A00103,Applications,14757389,Open,11068041.75
A00103,Integration,4131596,Open,3098697.0
A00104,AI & ML,4683542,Open,3512656.5
A00104,Security,1081379,Open,811034.25
A00104,Applications,15044113,Open,11283084.75
A00105,Analytics & Data,15254571,Open,11440928.25
A00105,AI & ML,5526221,Open,4144665.75
A00105,Security,7397070,Open,5547802.5
A00105,Applications,3809317,Open,2856987.75
A00105,Integration,15482688,Open,11612016.0
A00106,Infrastructure,347438,Open,260578.5
A00106,Integration,3087057,Open,2315292.75
A00107,Infrastructure,7669983,Open,5752487.25
A00107,Database,3969398,Open,2977048.5
A00107,Analytics & Data,14798565,Open,11098923.75
A00107,Applications,15406790,Open,11555092.5
A00107,Integration,6007464,Open,4505598.0
A00108,Analytics & Data,1637499,Open,1228124.25
A00108,AI & ML,10597904,Open,7948428.0
A00108,Security,1490034,Open,1117525.5
A00108,Applications,7101587,Open,5326190.25
A00109,Infrastructure,6055058,Open,4541293.5
A00109,Database,7461012,Open,5595759.0
A00109,Analytics & Data,6860054,Open,5145040.5
A00109,AI & ML,8553497,Open,6415122.75
A00109,Applications,14852131,Open,11139098.25
A00109,Integration,14776453,Open,11082339.75
A00110,Infrastructure,14698276,Open,11023707.0
A00110,Database,1329801,Open,997350.75
A00110,Analytics & Data,10784863,Open,8088647.25
A00110,AI & ML,8027374,Open,6020530.5
A00110,Security,15231024,Open,11423268.0
A00110,Applications,15336314,Open,11502235.5
A00110,Integration,3742234,Open,2806675.5
A00111,AI & ML,10580363,Open,7935272.25
A00112,Infrastructure,14654944,Open,10991208.0
A00112,Database,9731278,Open,7298458.5
A00112,AI & ML,10265234,Open,7698925.5
A00112,Applications,4428553,Open,3321414.75
A00112,Integration,3732935,Open,2799701.25
A00113,Analytics & Data,1239852,Open,929889.0
A00114,Database,14810239,Open,11107679.25
A00114,Analytics & Data,15080540,Open,11310405.0
A00114,AI & ML,15188963,Open,11391722.25
A00114,Applications,15246210,Open,11434657.5
A00114,Integration,8461795,Open,6346346.25
A00115,Infrastructure,3408557,Open,2556417.75
A00115,Database,7886177,Open,5914632.75
A00115,Analytics & Data,2702092,Open,2026569.0
A00115,Integration,14594089,Open,10945566.75
A00116,Security,252195,Open,189146.25
A00117,Infrastructure,3658435,Open,2743826.25
A00117,Analytics & Data,10715473,Open,8036604.75
A00117,Security,14740350,Open,11055262.5
A00117,Applications,9155204,Open,6866403.0
A00117,Integration,10963807,Open,8222855.25
A00118,Database,5933154,Open,4449865.5
A00119,Database,5971068,Open,4478301.0
A00119,Analytics & Data,6791354,Open,5093515.5
A00119,AI & ML,15021147,Open,11265860.25
A00119,Security,15424710,Open,11568532.5
A00119,Integration,5029959,Open,3772469.25
A00120,Analytics & Data,15144610,Open,11358457.5
A00120,AI & ML,14699762,Open,11024821.5
A00120,Security,15264762,Open,11448571.5
A00120,Applications,15333676,Open,11500257.0
A00121,Database,10831192,Open,8123394.0
A00121,Analytics & Data,15297523,Open,11473142.25
A00121,AI & ML,15416233,Open,11562174.75
A00121,Security,6351848,Open,4763886.0
A00121,Applications,3682762,Open,2762071.5
A00121,Integration,3480263,Open,2610197.25
A00122,Analytics & Data,14870001,Open,11152500.75
A00122,Security,1753504,Open,1315128.0
A00122,Applications,3070518,Open,2302888.5
A00123,Database,14918802,Open,11189101.5
A00123,Analytics & Data,15056211,Open,11292158.25
A00123,Security,5569313,Open,4176984.75
A00123,Applications,14830261,Open,11122695.75
A00124,Integration,679430,Open,509572.5
A00125,Infrastructure,4529978,Open,3397483.5
A00125,Analytics & Data,15053891,Open,11290418.25
A00125,AI & ML,4357608,Open,3268206.0
A00125,Security,15349861,Open,11512395.75
A00125,Applications,15300981,Open,11475735.75
A00125,Integration,15321910,Open,11491432.5
A00127,Infrastructure,10233962,Open,7675471.5
A00127,Analytics & Data,14632538,Open,10974403.5
A00127,Applications,9765863,Open,7324397.25
A00128,Infrastructure,14607604,Open,10955703.0
A00128,AI & ML,8899137,Open,6674352.75
A00128,Security,1129291,Open,846968.25
A00128,Integration,2246756,Open,1685067.0
A00129,Infrastructure,15382191,Open,11536643.25
A00129,Analytics & Data,14858067,Open,11143550.25
A00129,AI & ML,15430605,Open,11572953.75
